   1.1618132e+02   1.0697975e+02   1.1001679e+02   1.0740414e+02   1.1155885e+02   1.1591868e+02   1.1968169e+02   1.1931479e+02   9.4207644e+01   1.1801096e+02   9.2951465e+01   1.0147090e+02   9.4108140e+01   1.1300096e+02   1.1866578e+02   1.0279458e+02   1.1662074e+02   9.4854150e+01   9.1342292e+01   1.0433845e+02   1.0603545e+02   1.0417021e+02   1.0881013e+02   1.1691217e+02   1.0737539e+02   1.2063666e+02   1.2571682e+02   7.4074873e+01   1.0799901e+02   1.0562580e+02
   1.0210926e+02   1.0697975e+02   1.0233403e+02   9.6269275e+01   1.1070864e+02   7.9668755e+01   1.1286272e+02   1.1196325e+02   9.4207644e+01   9.8562623e+01   7.8408471e+01   1.0147090e+02   9.4108140e+01   1.0768805e+02   1.1793651e+02   1.0279458e+02   1.1357775e+02   9.0773492e+01   9.1342292e+01   9.5343888e+01   8.1066755e+01   7.9543080e+01   8.8946953e+01   1.1691217e+02   1.0337656e+02   1.0637619e+02   1.2571682e+02   7.4074873e+01   1.0105865e+02   9.8679294e+01
   1.0210926e+02   1.0478845e+02   1.0233403e+02   9.5079646e+01   1.1070864e+02   7.6116827e+01   1.0445386e+02   1.1196325e+02   9.4207644e+01   9.8562623e+01   7.8408471e+01   1.0047270e+02   9.4108140e+01   1.0768805e+02   1.1653392e+02   9.9468565e+01   1.1357775e+02   9.0773492e+01   9.0971141e+01   8.0004748e+01   8.1066755e+01   7.9543080e+01   8.8946953e+01   1.0514304e+02   8.5432321e+01   9.6033106e+01   1.1058111e+02   7.4074873e+01   1.0105865e+02   9.8679294e+01
   1.0210926e+02   8.4482265e+01   7.6513388e+01   9.5079646e+01   1.0759186e+02   7.4015633e+01   9.2817186e+01   9.5867226e+01   9.4207644e+01   9.7904949e+01   7.8408471e+01   9.7206013e+01   9.3137495e+01   1.0425316e+02   1.1561016e+02   9.4885088e+01   1.0896128e+02   9.0773492e+01   9.0971141e+01   7.9224464e+01   8.1066755e+01   7.9543080e+01   7.5314578e+01   1.0493901e+02   7.4467176e+01   8.9835565e+01   1.0785922e+02   7.4074873e+01   8.5345022e+01   9.1238832e+01
   8.4991720e+01   8.2812522e+01   7.6513388e+01   8.9613819e+01   8.1061881e+01   7.4015633e+01   9.2817186e+01   9.5867226e+01   8.6474454e+01   7.1515004e+01   7.6188565e+01   8.8636302e+01   7.5189317e+01   8.6758026e+01   9.5026382e+01   8.2661451e+01   7.1179571e+01   7.8516410e+01   8.1906495e+01   7.9224464e+01   7.9347912e+01   7.8933374e+01   7.5314578e+01   9.6587418e+01   7.4467176e+01   8.2437341e+01   9.0667252e+01   7.3791225e+01   8.5345022e+01   9.1238832e+01
   7.0419253e+01   7.4315261e+01   7.6513388e+01   7.5350967e+01   8.1061881e+01   7.1751269e+01   8.7152295e+01   7.5408625e+01   8.4842402e+01   7.1515004e+01   7.6188565e+01   7.5383635e+01   7.3863753e+01   7.1972831e+01   8.9266487e+01   6.9513310e+01   7.1179571e+01   6.5813811e+01   7.5565176e+01   6.8667030e+01   7.9347912e+01   7.4383737e+01   7.4933254e+01   9.4560942e+01   4.8260237e+01   8.0636405e+01   7.2725349e+01   5.1401087e+01   7.1864104e+01   7.8136899e+01
   6.9234114e+01   6.9286885e+01   6.6404304e+01   6.1316844e+01   7.1414378e+01   5.8051346e+01   5.3487116e+01   6.0373637e+01   6.5359234e+01   6.2618839e+01   6.5670885e+01   7.0573713e+01   6.3888870e+01   7.0069107e+01   8.3586882e+01   6.7674159e+01   7.0840870e+01   6.4554308e+01   7.2921654e+01   6.2968687e+01   5.5607979e+01   6.4848645e+01   5.8446843e+01   5.6470280e+01   3.9471966e+01   7.7026247e+01   6.3142152e+01   5.1401087e+01   7.0181685e+01   7.2710231e+01
   6.0027662e+01   5.1410620e+01   4.2805645e+01   5.9074156e+01   6.0372581e+01   3.9304541e+01   4.8913891e+01   4.6726917e+01   5.9649342e+01   4.8954857e+01   5.3579810e+01   4.4718346e+01   5.4517031e+01   5.2698473e+01   5.7209174e+01   5.5956088e+01   4.9281013e+01   5.5211245e+01   4.9030865e+01   5.5703532e+01   5.2699404e+01   5.8682356e+01   4.7213729e+01   5.4082590e+01   3.9471966e+01   6.1294455e+01   6.2587177e+01   4.4430567e+01   6.4344425e+01   5.9325846e+01
   4.4340859e+01   4.5877824e+01   4.2722061e+01   5.2843577e+01   4.8441695e+01   3.4913313e+01   4.8913891e+01   3.6903558e+01   3.8474862e+01   4.7706666e+01   4.3983047e+01   3.5713968e+01   5.0408646e+01   4.7400037e+01   4.6279264e+01   5.1519785e+01   3.2652208e+01   4.5843792e+01   4.6318510e+01   5.4332379e+01   4.9070374e+01   4.7809281e+01   3.9512425e+01   5.0930842e+01   3.9471966e+01   4.9438558e+01   5.2507006e+01   3.9150003e+01   3.6770712e+01   4.9498580e+01
   3.7704986e+01   3.0165936e+01   3.6333549e+01   4.1771053e+01   3.0748336e+01   3.4452903e+01   3.4667199e+01   1.8621930e+01   3.7687987e+01   2.8473740e+01   4.3315698e+01   2.6547365e+01   2.4927921e+01   2.3739395e+01   3.8873562e+01   4.3726892e+01   3.2651142e+01   4.5002351e+01   4.4840865e+01   4.2477466e+01   3.1243742e+01   3.1294241e+01   3.7026361e+01   4.0021319e+01   3.9179247e+01   3.8698642e+01   4.0863263e+01   2.4362075e+01   3.1260096e+01   3.6454768e+01
   3.2694979e+01   2.1275035e+01   2.0468405e+01   3.1319071e+01   2.5578824e+01   2.3832281e+01   3.3007402e+01   1.3747936e+01   2.7417795e+01   2.7978815e+01   2.5622127e+01   2.6460126e+01   1.8630596e+01   2.0129892e+01   2.7851377e+01   4.3700355e+01   2.9275635e+01   3.5148156e+01   3.4285835e+01   3.4440403e+01   2.2226897e+01   2.0550767e+01   3.4623872e+01   2.7917039e+01   2.7358097e+01   3.3637550e+01   1.6165302e+01   1.9789163e+01   1.9467731e+01   2.7423198e+01
   2.8370515e+01   2.0662695e+01   1.6240023e+01   2.2650145e+01   2.5200642e+01   2.1666019e+01   2.1104563e+01   1.3747936e+01   2.3559802e+01   2.7281150e+01   1.8653738e+01   1.8434789e+01   1.5495183e+01   1.2566759e+01   2.3816550e+01   2.7597419e+01   2.1732808e+01   2.3181340e+01   2.7263554e+01   2.5254395e+01   1.7812110e+01   1.4107006e+01   2.5679759e+01   1.9350131e+01   2.4013917e+01   2.7179261e+01   1.2859479e+01   1.6928920e+01   1.8167500e+01   2.1385793e+01
   1.0762159e+01   1.8978302e+01   1.3686149e+01   2.0664865e+01   1.3855306e+01   1.9938379e+01   1.7224677e+01   1.2786814e+01   1.9206919e+01   1.6468587e+01   1.1866676e+01   1.4708775e+01   1.3145134e+01   1.1300545e+01   1.5097413e+01   1.5782101e+01   1.1678784e+01   1.7386013e+01   2.0690939e+01   1.8338156e+01   1.3890698e+01   1.0882576e+01   1.6262133e+01   1.5210310e+01   1.8267488e+01   2.3679042e+01   8.7801849e+00   1.1941050e+01   1.6086895e+01   1.4390080e+01
   9.0177538e+00   1.2676062e+01   1.0557597e+01   1.5483369e+01   9.7913728e+00   1.6565779e+01   1.5247626e+01   1.1832117e+01   1.3148266e+01   1.6328750e+01   8.6165678e+00   1.3500523e+01   9.1346534e+00   8.0706950e+00   1.3419838e+01   1.3324905e+01   1.1212672e+01   1.6236809e+01   9.8143382e+00   1.3122280e+01   1.1807798e+01   1.0156513e+01   1.1155127e+01   1.4470083e+01   1.3472161e+01   1.7091736e+01   8.1099577e+00   1.1549670e+01   1.4212507e+01   1.2053891e+01
   9.0075817e+00   1.2145817e+01   9.0017166e+00   1.4962283e+01   7.1615928e+00   7.4513681e+00   1.4965439e+01   9.3660729e+00   1.2993538e+01   1.5942328e+01   7.9838752e+00   1.3049119e+01   8.9860405e+00   7.9785046e+00   1.3049625e+01   1.2954744e+01   1.1079431e+01   1.6043072e+01   8.1789105e+00   1.2977701e+01   1.1117974e+01   9.9919258e+00   1.0059682e+01   1.2963067e+01   1.3135353e+01   1.5948377e+01   8.0691619e+00   1.1033978e+01   1.3981117e+01   1.1953923e+01
   8.9546265e+00   1.1939499e+01   8.9546315e+00   1.4924376e+01   6.9647134e+00   6.9647084e+00   1.2934458e+01   8.9546265e+00   1.2934458e+01   1.5919310e+01   7.9596674e+00   1.2934458e+01   8.9546265e+00   7.9596674e+00   1.2934458e+01   1.2934458e+01   1.0944540e+01   1.5919310e+01   7.9596674e+00   1.2934458e+01   1.0944540e+01   9.9495855e+00   9.9495855e+00   1.2934458e+01   1.2934437e+01   1.4924371e+01   7.9596725e+00   1.0944545e+01   1.3929412e+01   1.1939499e+01
   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05   2.0000000e+05
