   1.9249333e+03   2.2396741e+03   1.1507209e+03   2.2548710e+03   2.6837381e+03   1.3998021e+03   9.0233737e+02   1.8898154e+03   8.7589463e+02   1.3503208e+03   1.4307057e+03   2.4338776e+03   1.4236545e+03   2.4166810e+03   2.1670863e+03   1.6668776e+03   2.3730411e+03   2.0729329e+03   2.3176114e+03   1.4469156e+03   1.5563210e+03   1.6645435e+03   1.3179787e+03   1.3663831e+03   2.1670359e+03   1.0808393e+03   1.5705030e+03   1.5439566e+03   2.3248050e+03   2.1498695e+03
   1.8271881e+03   1.6686305e+03   1.1472581e+03   1.6602836e+03   2.0360595e+03   1.1197349e+03   9.0233737e+02   1.4027006e+03   8.0718692e+02   1.0153359e+03   1.3447633e+03   2.4338776e+03   1.3485777e+03   1.5726956e+03   1.6448569e+03   1.5539473e+03   1.8223168e+03   1.8498326e+03   1.9802430e+03   1.3675442e+03   1.4786281e+03   1.6586873e+03   1.2824733e+03   1.3451727e+03   2.1670359e+03   9.1707163e+02   1.5553464e+03   1.5029489e+03   1.6266885e+03   2.1468560e+03
   1.7352932e+03   1.6590289e+03   1.1401590e+03   1.6602836e+03   2.0360595e+03   1.1197349e+03   8.0008557e+02   1.4027006e+03   8.0718692e+02   1.0153359e+03   1.3447633e+03   2.4338776e+03   1.2273461e+03   1.5726956e+03   1.4091191e+03   1.5539473e+03   1.6203781e+03   1.7632454e+03   1.5039881e+03   9.9627930e+02   1.4786281e+03   1.6586873e+03   1.2824733e+03   1.2131008e+03   2.1670359e+03   6.5460690e+02   1.2813419e+03   1.0289913e+03   9.7737474e+02   1.6556002e+03
   1.0430658e+03   6.7584083e+02   1.1401590e+03   1.0759991e+03   8.0378683e+02   9.9701096e+02   7.0656223e+02   1.1167903e+03   6.8066755e+02   1.0153359e+03   1.2727971e+03   2.4338776e+03   1.1229631e+03   8.4860612e+02   1.0510145e+03   1.3489521e+03   1.4956798e+03   5.5248508e+02   1.4286992e+03   8.1737825e+02   1.3723996e+03   1.2707448e+03   1.2472385e+03   9.8056030e+02   2.0298866e+03   6.5460690e+02   7.0926263e+02   9.9990869e+02   9.1080148e+02   1.0817839e+03
   8.9682210e+02   6.7584083e+02   6.6842186e+02   8.2067594e+02   5.3820583e+02   6.0994002e+02   4.8664006e+02   7.7516035e+02   4.4937307e+02   1.0153359e+03   1.0734765e+03   1.7997035e+03   1.0585351e+03   7.7646447e+02   5.2036262e+02   9.6272141e+02   1.0751821e+03   3.8724611e+02   6.8179988e+02   6.8431108e+02   1.0040959e+03   4.5732700e+02   1.1326408e+03   3.8880805e+02   8.0196496e+02   4.5897692e+02   4.4581504e+02   5.8875316e+02   4.6812342e+02   9.2366316e+02
   3.0723305e+02   4.6129019e+02   3.8602827e+02   3.0859516e+02   5.1498669e+02   3.6643044e+02   2.6233430e+02   5.3152532e+02   4.0349627e+02   5.7082629e+02   7.4991352e+02   1.1042689e+03   4.4140750e+02   5.6592904e+02   4.3467585e+02   7.2707173e+02   7.4566857e+02   2.9867982e+02   3.8847675e+02   4.1928209e+02   5.7836314e+02   4.5732700e+02   9.3652691e+02   2.5826126e+02   6.6450737e+02   4.4999472e+02   2.4950159e+02   4.5248430e+02   3.8196095e+02   8.9263104e+02
   2.6651485e+02   2.2354435e+02   1.9956017e+02   2.7885874e+02   2.9536704e+02   2.7665377e+02   2.5476308e+02   2.9901200e+02   3.8427616e+02   3.2324197e+02   2.6917258e+02   7.0296030e+02   3.6574718e+02   2.8449309e+02   3.2949288e+02   2.3817553e+02   2.8750148e+02   1.9275324e+02   3.7111205e+02   2.5619346e+02   2.5135128e+02   3.2394264e+02   4.9806917e+02   2.2023539e+02   2.0193838e+02   3.1292329e+02   1.9635483e+02   1.8447090e+02   3.1530654e+02   4.7783277e+02
   1.9828845e+02   2.0357808e+02   1.9886023e+02   2.0679259e+02   2.0441686e+02   2.1233369e+02   1.8307234e+02   1.8870167e+02   1.9034448e+02   1.9985876e+02   1.9284034e+02   2.8481463e+02   1.8504056e+02   1.8802079e+02   1.8445666e+02   1.8761277e+02   1.8396188e+02   1.7111180e+02   2.0969698e+02   1.8075243e+02   1.7852930e+02   1.8335464e+02   2.2358773e+02   1.7575679e+02   1.7389769e+02   2.1582287e+02   1.8823420e+02   1.7587595e+02   1.9406680e+02   2.0678683e+02
   1.5392377e+02   1.5574252e+02   1.5780536e+02   1.6141285e+02   1.6101685e+02   1.5446708e+02   1.6999767e+02   1.5253868e+02   1.5808749e+02   1.5684405e+02   1.3629441e+02   1.6707179e+02   1.6040551e+02   1.6367963e+02   1.6256839e+02   1.5874728e+02   1.5687504e+02   1.5826816e+02   1.6484124e+02   1.5957150e+02   1.5326195e+02   1.5838172e+02   1.6893239e+02   1.5537145e+02   1.4909253e+02   1.6231911e+02   1.5878765e+02   1.5724085e+02   1.5907087e+02   1.6803651e+02
   1.4106072e+02   1.3847860e+02   1.5345171e+02   1.4489632e+02   1.5179548e+02   1.4442943e+02   1.5319065e+02   1.2855365e+02   1.3934855e+02   1.4611102e+02   1.1654345e+02   1.4648707e+02   1.4243951e+02   1.4413964e+02   1.5334167e+02   1.3383872e+02   1.3089350e+02   1.4311901e+02   1.4733802e+02   1.5220268e+02   1.4122254e+02   1.5212336e+02   1.3895914e+02   1.5009748e+02   1.3800888e+02   1.5265782e+02   1.4546030e+02   1.4633416e+02   1.4570555e+02   1.5173888e+02
   1.2185378e+02   1.2178261e+02   1.2076798e+02   1.0339299e+02   1.4734192e+02   1.1272367e+02   1.4871829e+02   6.7322351e+01   1.2317723e+02   1.2464258e+02   8.9710402e+01   1.2562445e+02   9.9510283e+01   1.0441644e+02   1.3626558e+02   1.1516635e+02   6.6694864e+01   1.1993558e+02   8.5851843e+01   1.1249792e+02   9.0532517e+01   1.4283716e+02   1.2852150e+02   1.4224774e+02   1.0796339e+02   1.3744156e+02   1.1526366e+02   1.1349852e+02   1.3138959e+02   1.3713796e+02
   8.9189392e+01   4.1318588e+01   5.6456960e+01   4.3293577e+01   6.2281563e+01   3.0622141e+01   4.9949075e+01   1.9613714e+01   4.2579640e+01   5.7116502e+01   6.4888573e+00   3.0691322e+01   5.3348468e+01   1.9623562e+01   4.9516469e+01   5.8484266e+01   2.6265294e+01   5.8813942e+01   4.8461618e+01   2.8337459e+01   1.0465754e+01   5.5594395e+01   5.3623109e+01   6.3888088e+01   5.4212585e+01   2.8871956e+01   2.9818105e+01   2.7898753e+01   1.0294838e+01   1.0052795e+02
   1.7540908e+00   1.7188970e-01   5.7816428e-02   2.1799923e-02   6.1242571e-03   7.3532594e-03   1.4244367e-02   3.3950906e-02   1.6112171e-02   1.6966808e-01   1.4910703e-04   1.6073982e-02   6.3185834e-01   7.8302654e-02   7.8949313e-03   5.2228452e-02   6.8393967e-02   2.1720504e-01   1.0586612e-02   6.7102258e-01   2.4698389e-02   1.6789089e-03   1.1408277e+00   1.6407620e-02   7.5647095e-01   1.0669833e-02   5.8681011e-02   6.8326469e-03   2.0490890e-03   7.8399651e-02
   3.5244739e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   2.4231667e-08   1.0000000e-08   1.0000000e-08   3.2223397e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08
   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08
   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08   1.0000000e-08
   8.1220000e+04   7.6876000e+04   7.5737000e+04   7.1863000e+04   7.0015000e+04   7.1269000e+04   7.0741000e+04   7.2319000e+04   7.0609000e+04   7.4841000e+04   6.5494000e+04   7.1994000e+04   7.7884000e+04   7.6561000e+04   7.0411000e+04   7.4457000e+04   7.3619000e+04   7.5353000e+04   7.1137000e+04   8.0610000e+04   7.3359000e+04   6.9080000e+04   8.0793000e+04   7.2514000e+04   7.6813000e+04   7.0543000e+04   7.3944000e+04   7.1929000e+04   6.9147000e+04   7.4137000e+04
