   1.2401593e+02   1.0822170e+02   1.0837475e+02   1.1109347e+02   1.2372027e+02   1.2491119e+02   1.1472717e+02   1.1650244e+02   1.1308879e+02   1.2460197e+02   9.3927293e+01   1.1673939e+02   1.1776018e+02   1.1694575e+02   1.0972472e+02   1.1077708e+02   9.1059980e+01   8.4677854e+01   1.1688425e+02   1.0374645e+02   1.0709774e+02   1.1432495e+02   1.0173737e+02   1.0682904e+02   1.0931385e+02   1.1895395e+02   1.2260272e+02   1.2457681e+02   1.1381318e+02   1.1269331e+02
   1.1540118e+02   1.0822170e+02   1.0837475e+02   1.1109347e+02   1.2372027e+02   1.2279913e+02   1.1472717e+02   1.1650244e+02   1.1308879e+02   1.0104145e+02   8.8871308e+01   1.1345846e+02   1.1776018e+02   1.1694575e+02   1.0612179e+02   9.8812034e+01   8.7678654e+01   8.4677854e+01   1.1596556e+02   1.0374645e+02   1.0510283e+02   1.1432495e+02   1.0173737e+02   1.0525408e+02   1.0930884e+02   1.1895395e+02   1.1400796e+02   1.2450554e+02   1.1381318e+02   1.0843220e+02
   1.1540118e+02   1.0822170e+02   1.0837475e+02   1.1109347e+02   1.2269410e+02   1.1997855e+02   1.1115213e+02   1.1650244e+02   1.1308879e+02   1.0104145e+02   8.8871308e+01   1.1345846e+02   1.0854779e+02   1.0710181e+02   1.0612179e+02   9.7368908e+01   8.7678654e+01   8.4677854e+01   1.0754632e+02   1.0160013e+02   1.0510283e+02   1.0492428e+02   9.0752479e+01   1.0525408e+02   1.0272223e+02   1.0671279e+02   1.1400796e+02   1.2450554e+02   1.1381318e+02   1.0843220e+02
   1.0963925e+02   1.0822170e+02   9.8003380e+01   1.0398412e+02   1.2115313e+02   1.1997855e+02   1.1115213e+02   1.1650244e+02   1.1207726e+02   1.0104145e+02   8.8871308e+01   1.0625941e+02   1.0854779e+02   1.0710181e+02   1.0612179e+02   9.7148208e+01   8.7678654e+01   8.4677854e+01   1.0754632e+02   1.0160013e+02   1.0510283e+02   1.0492428e+02   9.0007947e+01   1.0314673e+02   1.0272223e+02   1.0167809e+02   1.1400796e+02   1.2450554e+02   1.1381318e+02   1.0843220e+02
   1.0963925e+02   1.0563068e+02   9.8003380e+01   1.0284963e+02   1.0414099e+02   1.0300497e+02   1.0525662e+02   1.0964870e+02   1.0748971e+02   8.7493242e+01   8.2870394e+01   1.0380130e+02   9.5219264e+01   8.6088684e+01   9.8459566e+01   9.6921968e+01   7.9786070e+01   8.4582162e+01   1.0754632e+02   9.5185604e+01   1.0507870e+02   9.1625429e+01   9.0007947e+01   9.8457359e+01   9.0716051e+01   9.7863274e+01   1.0019268e+02   1.1016515e+02   1.0283759e+02   9.7888589e+01
   9.7655455e+01   9.2333695e+01   8.5265606e+01   7.5648312e+01   9.7970447e+01   9.0936674e+01   8.7938563e+01   9.0176677e+01   8.2087596e+01   7.0884642e+01   7.2125917e+01   8.8927279e+01   7.7166030e+01   8.3970908e+01   8.4787234e+01   8.6643173e+01   7.6065755e+01   8.2927279e+01   9.0159958e+01   9.0587327e+01   8.7854912e+01   8.4602397e+01   7.5750926e+01   9.8457359e+01   8.9366573e+01   7.4547468e+01   9.2476908e+01   1.0013151e+02   9.2660464e+01   8.5822046e+01
   7.8237694e+01   8.0188797e+01   6.5044436e+01   6.2529873e+01   7.2850560e+01   7.0607251e+01   7.6244583e+01   7.6524200e+01   6.4289027e+01   6.5618367e+01   5.4978679e+01   7.5344738e+01   6.2765378e+01   6.9392058e+01   5.9199828e+01   7.3778641e+01   6.4158099e+01   7.5927883e+01   7.1060684e+01   7.3295707e+01   6.3477319e+01   6.6995076e+01   5.1263032e+01   8.7935601e+01   7.4264694e+01   7.0713064e+01   8.8085522e+01   8.6353756e+01   7.6955437e+01   8.2838767e+01
   5.3514010e+01   5.6347801e+01   5.5301352e+01   5.1549323e+01   4.7648404e+01   4.7849205e+01   4.7388398e+01   5.1183602e+01   4.6394352e+01   5.5202679e+01   4.7182876e+01   4.6735232e+01   4.7487139e+01   4.5095835e+01   4.9528700e+01   5.2125275e+01   5.2671013e+01   5.6297411e+01   5.5374768e+01   5.6625619e+01   4.5636539e+01   4.9733206e+01   3.9672054e+01   5.6951762e+01   5.4102473e+01   5.3951269e+01   6.6140099e+01   5.9449475e+01   5.0210126e+01   6.2088548e+01
   2.7654387e+01   3.0672411e+01   2.9900601e+01   3.3712500e+01   3.2556606e+01   2.8631411e+01   2.7791011e+01   3.3010733e+01   3.0384607e+01   2.8331123e+01   2.8693468e+01   3.6013484e+01   2.5671925e+01   2.6138728e+01   2.8522893e+01   3.4692112e+01   1.8509944e+01   3.3583753e+01   2.7054554e+01   3.5925918e+01   3.2020294e+01   3.0332251e+01   2.1364972e+01   2.6210178e+01   3.3301476e+01   2.8852278e+01   3.2506444e+01   3.2795844e+01   3.3302496e+01   2.9910568e+01
   1.6776796e+01   1.1491655e+01   1.0947578e+01   1.2356154e+01   1.2417082e+01   1.1093612e+01   1.3517840e+01   1.3805675e+01   1.2414146e+01   1.2444219e+01   1.3052984e+01   1.4425091e+01   1.0046940e+01   1.0711104e+01   1.1567815e+01   1.4923384e+01   1.0771395e+01   1.3316509e+01   1.1462932e+01   1.3403243e+01   1.4814176e+01   1.5156504e+01   1.1823234e+01   1.3103793e+01   1.6421248e+01   1.3710965e+01   1.2715301e+01   1.6461998e+01   1.3825014e+01   1.6177455e+01
