   6.1443186e+09   6.5862875e+09   5.4580215e+09   2.3501832e+09   7.0368088e+09   5.6488616e+09   6.5015389e+09   6.4938309e+09   1.8032453e+09   8.4639766e+09   5.7172668e+09   3.4009587e+09   4.9614742e+09   5.9427809e+09   7.7451641e+09   2.8279304e+09   5.7763150e+09   4.1171611e+09   6.5355082e+09   6.4150755e+09   5.6464588e+09   4.2112501e+09   7.6455735e+09   6.7138325e+09   3.5404936e+09   4.9705992e+09   3.1713818e+09   7.0108727e+09   4.3652217e+09   4.6225554e+09
   6.0794164e+09   6.5862875e+09   4.9738891e+09   2.3501832e+09   3.9854407e+09   5.6488616e+09   5.5436105e+09   6.4805010e+09   1.8032453e+09   8.4639766e+09   5.7172668e+09   3.4009587e+09   4.9614742e+09   2.1144191e+09   7.7451641e+09   2.8279304e+09   3.0671110e+09   4.0097737e+09   5.4771692e+09   6.4150755e+09   5.0042936e+09   4.2112501e+09   7.6455735e+09   6.7138324e+09   3.5404936e+09   4.9705992e+09   3.1713818e+09   7.0095207e+09   4.3652217e+09   4.6225554e+09
   2.4510889e+09   6.5862875e+09   4.9738891e+09   2.3501831e+09   3.9854407e+09   5.4297275e+09   5.5436105e+09   5.9865800e+09   1.8032452e+09   8.2794094e+09   5.7172668e+09   3.4009587e+09   4.9614742e+09   2.1144191e+09   6.9921712e+09   2.8016492e+09   3.0243441e+09   4.0097737e+09   5.0003246e+09   6.0725041e+09   4.5093203e+09   4.2112501e+09   7.6455735e+09   6.7138324e+09   3.5404936e+09   4.9705992e+09   3.1713818e+09   6.8813289e+09   4.3652217e+09   4.6225554e+09
   2.4510889e+09   6.5661701e+09   4.9738891e+09   2.3501831e+09   3.9854407e+09   4.9738622e+09   4.8801888e+09   5.8497761e+09   1.7918717e+09   8.2374979e+09   5.7172668e+09   3.3029830e+09   4.8033680e+09   2.1144191e+09   6.9921712e+09   2.8016492e+09   3.0236764e+09   4.0097737e+09   4.9704780e+09   4.6037744e+09   4.5093203e+09   4.2112501e+09   7.6455735e+09   6.7138324e+09   3.5404936e+09   4.9705992e+09   3.1168078e+09   3.9590831e+09   4.3652217e+09   4.6225554e+09
   1.4165265e+09   6.2387959e+09   4.0633401e+09   1.0473198e+09   3.9720584e+09   3.5555620e+09   3.5537590e+09   4.1551384e+09   1.7918716e+09   7.3234134e+09   4.8168062e+09   3.3029830e+09   3.9446364e+09   2.0767929e+09   6.8539672e+09   1.5714639e+09   3.0236764e+09   4.0097737e+09   4.9704780e+09   4.5580730e+09   2.6648681e+09   4.2112501e+09   7.5507535e+09   6.0788683e+09   3.3001265e+09   4.3889067e+09   2.2903879e+09   3.6356400e+09   3.0784205e+09   4.3640844e+09
   8.2739423e+08   2.1771008e+09   3.7014908e+09   7.2263543e+08   2.8026111e+09   2.4258161e+09   2.6662685e+09   3.1671639e+09   1.7918716e+09   4.3941675e+09   1.6770944e+09   1.9156233e+09   1.5985513e+09   1.9202779e+09   3.2874804e+09   1.5714639e+09   3.0236763e+09   4.0097737e+09   2.1258597e+09   3.6167741e+09   2.6648681e+09   4.1022613e+09   4.2940195e+09   3.8524110e+09   2.6208526e+09   2.6849163e+09   1.8350554e+09   3.6246675e+09   1.9285918e+09   1.7809996e+09
   8.2739419e+08   2.1771008e+09   2.6817375e+09   4.8214154e+08   1.6869311e+09   1.4699115e+09   1.6037475e+09   1.1546979e+09   1.7918716e+09   2.1691673e+09   1.6050307e+09   1.2332694e+09   1.3468318e+09   8.7877595e+08   1.7066412e+09   1.4471553e+09   1.2532779e+09   1.3020043e+09   8.6923151e+08   9.1218565e+08   1.2271025e+09   1.4760526e+09   2.1615686e+09   2.0960469e+09   1.0777792e+09   2.0994079e+09   1.6985602e+09   1.2309808e+09   1.4274067e+09   1.3687062e+09
   3.6658212e+07   9.8107480e+08   9.5892382e+08   3.7123340e+08   8.1780436e+08   2.7183470e+08   7.3966723e+08   7.3830147e+08   3.7471145e+08   4.1311974e+08   3.9858016e+08   2.1776709e+08   6.9207814e+08   5.3382985e+08   6.6705098e+08   5.1940917e+08   2.7205770e+08   3.2590468e+08   6.7533273e+08   5.5639319e+08   7.5650886e+08   5.1961450e+08   1.1239972e+09   3.2590814e+08   6.6624646e+08   3.9275341e+08   3.1875157e+08   5.0959431e+08   4.1266725e+08   2.6363542e+08
   2.1104922e+07   8.8808029e+07   2.4345262e+07   8.3044392e+07   2.4601313e+08   1.4913932e+08   2.1546046e+08   8.5956418e+07   7.0657401e+07   7.9968186e+07   8.8746896e+07   4.1438689e+07   9.2708452e+07   3.9130305e+07   1.7474130e+08   6.1654083e+07   4.2161419e+07   4.8475826e+07   1.0862193e+08   7.9709635e+07   8.3442789e+07   1.1724605e+08   5.8171871e+07   1.5017546e+08   1.4494677e+08   1.6812329e+08   7.1689142e+07   1.3375381e+08   7.8190447e+07   1.6533810e+07
   7.2095658e+06   2.3701231e+07   1.1065660e+07   5.9589744e+06   1.0742206e+07   2.0997062e+07   2.2067805e+07   2.3351192e+07   9.8095933e+06   7.5216270e+06   7.9018123e+06   1.7739599e+07   1.9171969e+07   9.3005848e+06   1.0099811e+07   3.9903485e+06   7.2805349e+06   5.7163863e+06   1.6122458e+07   1.4147726e+07   6.0873754e+06   1.3745881e+07   9.8533066e+06   8.8185759e+06   1.1005721e+07   1.0764319e+07   4.5613555e+06   2.1828735e+07   8.5906735e+06   8.0487905e+06
