101.112250,114.432817,99.357466,108.002450,122.104695,108.936682,105.534102,104.723578,121.149413,103.290626,99.285493,126.400076,83.557410,103.289775,132.367129,106.548300,122.374950,108.450438,92.646525,122.260861,95.373960,100.723949,127.258732,105.087005,100.862444,121.869325,108.264418,108.442109,113.884819,121.698059
101.112250,114.432817,99.357466,108.002450,115.690675,108.936682,94.665415,104.723578,121.149413,103.290626,99.285493,126.400076,83.557410,103.289775,132.367129,106.548300,101.869293,108.450438,92.646525,122.260861,95.373960,100.723949,127.258732,105.087005,100.862444,121.869325,108.264418,108.442109,113.884819,121.698059
77.266047,84.496003,73.781980,100.707509,79.567560,82.095053,66.408984,81.386547,87.673826,73.630284,82.982595,85.915874,63.663579,79.185508,107.083460,76.394094,89.027645,81.022368,55.025998,75.794146,67.946788,80.224846,79.045180,83.277932,79.363846,68.402467,94.893573,81.592979,77.742834,84.261986
76.857263,70.297821,63.605394,78.145582,68.682030,66.688578,60.113076,74.095781,76.720499,64.732824,72.636600,75.572987,61.881064,71.271794,76.255478,67.774016,76.459470,69.083424,48.555691,65.377561,61.414920,78.755265,70.998359,75.215802,69.920722,59.863671,87.757065,79.015185,73.165639,69.159883
43.971847,36.467341,60.543033,67.432012,65.995504,39.828018,32.220881,31.732078,41.940209,57.175708,60.488204,70.950825,51.672862,63.368353,30.563948,59.509770,46.686817,39.663306,45.045605,60.245765,59.744138,77.508390,46.010569,43.569033,59.671437,58.229479,53.537142,77.740127,71.297996,65.337756
41.303282,32.319183,51.367849,61.897170,33.959549,31.736256,29.606831,24.430502,40.385531,49.982859,59.802385,33.798903,44.901968,53.145101,15.596956,58.522224,42.502097,39.253256,44.188440,34.398453,39.272719,43.002658,29.942783,43.237355,57.938136,29.632765,26.350570,35.494817,48.507798,41.153786
15.536768,15.435354,22.480169,37.189217,30.663817,30.799003,28.491666,13.567209,20.493460,28.409033,34.043684,32.334425,23.435848,31.494618,15.429263,31.328015,22.867456,20.588098,27.149623,31.969964,31.768702,37.298772,17.901087,20.955036,27.163417,25.281028,21.613240,35.099250,29.664635,39.342476
15.196197,10.132912,13.791760,21.307442,6.930919,6.384906,7.166404,11.783364,6.175722,12.141258,7.314792,8.664620,5.485480,18.725766,6.200698,9.078791,11.326623,17.378986,12.979857,14.516869,10.953061,19.830762,10.535883,11.969192,14.853829,15.488919,9.681412,16.205119,12.853106,9.492106
1.170329,1.105699,1.482811,2.673943,0.773131,0.869098,0.912436,0.855336,0.815006,1.994647,3.151115,2.038095,0.739933,4.803822,0.780107,0.741230,1.101555,1.023912,0.305474,1.763917,1.067379,2.823033,1.821582,1.583185,2.977447,1.633309,2.181245,2.359261,0.782262,1.141712
0.212931,0.098208,0.114908,0.118354,0.057134,0.036330,0.034835,0.046783,0.060461,0.677535,0.866624,0.138497,0.041721,0.312494,0.043453,0.040602,0.215591,0.094519,0.063198,0.182583,0.260427,0.547070,0.140354,0.252533,0.164483,0.087941,0.372132,0.088370,0.039439,0.048105
0.020643,0.000056,0.000433,0.000176,0.000165,0.000145,0.000026,0.001522,0.000402,0.667799,0.463642,0.010545,0.000008,0.000727,0.000019,0.000040,0.071410,0.000176,0.000093,0.031632,0.062744,0.154039,0.000388,0.048825,0.000895,0.000015,0.085055,0.000219,0.000034,0.000074
0.017477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000436,0.000000,0.661252,0.425334,0.008686,0.000000,0.000000,0.000000,0.000000,0.066419,0.000000,0.000001,0.026755,0.053457,0.144980,0.000089,0.048341,0.000000,0.000000,0.063924,0.000000,0.000000,0.000000
0.017477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000436,0.000000,0.649712,0.424531,0.008677,0.000000,0.000000,0.000000,0.000000,0.066063,0.000000,0.000001,0.026655,0.053302,0.144689,0.000088,0.048116,0.000000,0.000000,0.063655,0.000000,0.000000,0.000000
0.017477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000436,0.000000,0.649484,0.424531,0.008677,0.000000,0.000000,0.000000,0.000000,0.066063,0.000000,0.000001,0.026655,0.053302,0.144689,0.000088,0.048116,0.000000,0.000000,0.063655,0.000000,0.000000,0.000000
0.017477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000436,0.000000,0.649484,0.424531,0.008677,0.000000,0.000000,0.000000,0.000000,0.066063,0.000000,0.000001,0.026655,0.053302,0.144689,0.000088,0.048116,0.000000,0.000000,0.063655,0.000000,0.000000,0.000000
0.017477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000436,0.000000,0.649484,0.424531,0.008677,0.000000,0.000000,0.000000,0.000000,0.066063,0.000000,0.000001,0.026655,0.053302,0.144689,0.000088,0.048116,0.000000,0.000000,0.063655,0.000000,0.000000,0.000000
97656.000000,137697.000000,102746.000000,95577.000000,162044.000000,113947.000000,103461.000000,157751.000000,143673.000000,288862.000000,117604.000000,130998.000000,147644.000000,148703.000000,95640.000000,144442.000000,139697.000000,106081.000000,140555.000000,100879.000000,126589.000000,128964.000000,107215.000000,160688.000000,95833.000000,118365.000000,102939.000000,136006.000000,157395.000000,136564.000000
