280.927000,452.361580,425.702925,559.325295,467.406860,341.930604,283.259670,264.802099,492.709084,259.327747,410.037011,457.229923,293.406820,453.382526,262.977007,323.463704,474.009904,472.348508,567.349503,335.818797,345.822753,574.936300,469.126805,469.126805,321.643989,430.136423,204.411502,411.954812,422.099240,429.881197
280.216268,452.361580,276.076782,559.325295,467.406860,341.930604,283.259670,253.267612,445.761118,259.327747,410.037011,457.229923,197.101362,453.382526,239.465436,323.463704,474.009904,472.348508,567.349503,335.818797,345.822753,574.936300,469.126805,469.126805,308.395924,430.136423,203.824599,328.324732,422.099240,429.881197
205.577928,330.854763,240.355686,356.342666,367.300792,242.700868,249.667386,216.555047,290.908746,230.393799,297.753625,323.078069,197.101362,326.586002,239.465436,277.217992,227.863525,329.070227,224.209917,234.946882,251.429291,371.367040,322.848106,322.848106,229.480754,262.077301,203.824599,226.027014,381.506217,311.485000
201.069837,267.996835,207.778121,268.501156,278.343295,213.499964,201.671203,202.965129,232.361308,221.620776,270.802257,257.009106,195.073746,240.083529,188.377646,220.719369,208.285713,326.455259,195.186876,215.214481,228.387377,337.412376,250.038213,250.038213,202.007522,229.560207,203.725383,224.416151,256.696995,248.507164
178.709162,221.630429,183.259298,236.497078,214.553213,212.689918,178.035723,175.839411,183.350216,209.429775,220.916295,248.871162,174.902578,197.108694,177.395416,215.998011,205.188047,293.132828,190.594104,214.508016,222.692973,287.614653,222.496658,222.496658,177.633324,226.500070,184.578012,179.975945,214.332805,234.855957
168.502716,184.528444,170.156319,214.706032,189.231712,201.465583,168.448218,168.388122,171.219571,209.021897,210.695589,184.253008,168.687969,187.656704,167.054307,211.556706,199.512633,218.733772,190.594104,211.666276,192.514564,241.295382,218.970925,218.970925,170.159917,194.218135,170.903676,169.790244,209.770962,213.607498
165.672912,169.430109,166.292510,200.459163,171.476919,182.277647,164.754732,166.077491,169.003503,185.369567,182.005346,172.657676,165.389042,174.510549,164.849623,177.882391,181.543487,185.225929,170.048476,180.752602,182.480040,178.956938,190.157629,190.157629,165.154158,176.966482,165.788412,166.942946,201.473505,169.237655
164.948768,169.415275,163.926313,180.378419,167.860136,174.074887,163.615138,164.939034,165.327502,175.537321,176.345340,172.563199,164.945393,169.457599,163.571101,165.352341,171.127059,171.284355,170.048476,165.580137,173.402729,171.778947,168.196724,168.196724,163.623567,169.000367,164.997579,165.008026,174.226688,165.579887
164.931052,169.355910,163.495021,168.369801,167.395927,167.860396,163.494865,164.931058,164.979106,165.580377,165.580136,166.000483,164.931027,166.640864,163.494867,165.326957,166.441587,165.610385,164.903114,165.580137,168.689939,167.614657,165.835513,165.835513,163.494875,169.000367,164.931021,164.931452,163.018249,165.561275
164.931008,169.023753,163.494835,164.195414,166.674784,167.590083,163.494835,164.931008,164.921998,165.244018,165.270538,165.234805,164.931008,165.893363,163.494835,165.017161,163.003554,165.009532,163.955335,165.219527,164.986864,165.176347,165.439748,165.439748,163.494835,168.436306,164.931008,164.931008,162.777864,165.227381
164.931008,169.020356,163.494835,163.715462,166.661969,167.530601,163.494835,164.931008,164.921942,165.212627,165.212995,165.212663,164.931008,165.857853,163.494835,164.931567,162.709753,164.646668,163.572497,165.212608,164.925202,165.068596,165.402777,165.402777,163.494835,168.367844,164.931008,164.931008,162.701660,165.212624
164.931008,169.020324,163.494835,163.714850,166.661964,167.530175,163.494835,164.931008,164.921942,165.212606,165.212606,165.212606,164.931008,165.857837,163.494835,164.931008,162.700149,164.638107,163.572198,165.212606,164.921947,165.067693,165.402703,165.402703,163.494835,168.365518,164.931008,164.931008,162.700243,165.212606
164.931008,169.020324,163.494835,163.672631,166.621155,167.530170,163.494835,164.931008,164.921942,165.212606,165.212606,165.191221,164.931008,165.857837,163.494835,164.931008,162.700131,164.638078,163.572198,165.191322,164.921942,165.067589,165.402703,165.402703,163.494835,168.365514,164.931008,164.931008,162.700131,165.191222
164.931008,168.994521,163.494835,163.672631,166.621155,167.510780,163.494835,164.931008,164.921942,165.191324,165.191222,165.191221,164.931008,165.799712,163.494835,164.927623,162.689065,164.637925,163.478136,165.191322,164.919233,165.053197,165.375224,165.375224,163.494835,168.365514,164.931008,164.931008,162.689067,165.191222
164.931008,168.994521,163.494835,163.672631,166.621155,167.510780,163.494835,164.931008,164.921942,165.191324,165.191222,165.191221,164.931008,165.799712,163.494835,164.927623,162.689065,164.637874,163.478136,165.191322,164.919233,165.053197,165.375224,165.375224,163.494835,168.341883,164.931008,164.931008,162.689067,165.191222
164.931008,168.994521,163.494835,163.672631,166.621155,167.510780,163.494835,164.931008,164.921942,165.191324,165.191222,165.191221,164.931008,165.799712,163.494835,164.927623,162.689065,164.605972,163.478136,165.191322,164.919233,165.053197,165.375224,165.375224,163.494835,168.341883,164.931008,164.931008,162.689067,165.191222
13370.000000,59120.000000,13680.000000,46453.000000,32992.000000,54823.000000,12945.000000,14537.000000,23458.000000,63617.000000,61755.000000,46490.000000,12743.000000,58546.000000,13869.000000,64785.000000,78427.000000,130165.000000,70002.000000,33338.000000,72855.000000,52693.000000,50589.000000,77689.000000,16863.000000,120615.000000,15940.000000,19414.000000,70859.000000,36204.000000
