10992.9	13280.5	10184.8	11749.8	10066.5	11658.9	10352.5	13447.5	11267	10287.6	10082.8	8395.69	9282.56	9160.11	9367	6702.95	13336.8	11148.2	10048.6	10822.3	9247.15	11092	14616.2	11508.6	11519.7	10490.5	11510.5	12556.5	10953.4	11460.5	
10992.9	9623.29	10184.8	10200.9	10066.5	10623.2	10352.5	9938.22	11267	8093.55	10022	8395.69	9282.56	9160.11	9367	6702.95	11839.1	11148.2	10048.6	8648.9	8105	9984.75	10879.5	10745.3	11519.7	10490.5	11510.5	12556.5	10260.4	11460.5	
10992.9	8639.83	6189.97	10040	9729.19	10557.5	9867.42	6413.56	9087.66	8093.55	9339.14	8395.69	9282.56	9160.11	9367	6702.95	11046.6	9979.64	10048.6	8648.9	8105	9190.9	9796.57	8980.76	10411.6	8274.03	9129.38	11369.6	10260.4	9564.88	
9431.63	8639.83	6189.97	8313.53	7075.37	7428.38	8689.3	6413.56	9024.2	8093.55	8269.96	6491.5	6915.38	9160.11	8551.83	6459.59	9838.65	8337.47	8044.16	7585.3	6349.44	8224.43	7245.68	7164.04	9093.04	6486.38	6784.73	8275.19	6396.3	7953.75	
7025.13	4487.43	6189.97	5053.72	6632.43	5608.21	6696.66	6413.56	6488.33	4704.72	5118.85	6491.5	5503.49	5980.07	6932.35	6123.3	6757.5	5406.76	6462.77	6562.7	5453.56	6881.21	6565.55	6483.62	6432.8	4573.52	6530.24	6087.82	6396.3	6286.39	
4997.1	4324.37	4780.37	4328.87	4569.29	3839.49	3674.05	4416.24	3950.17	4164.58	3955.44	3616.94	3730.77	4721.13	4474.6	4697.65	4740.3	5024.94	4342.14	4790.94	4727.62	4004.52	4405.82	5008.93	5091.46	4218.36	4760.45	4161.2	4595.35	4927.59	
2879.41	2886.66	2829.49	2712.66	2564.26	2991.69	2502.45	2442.34	2795.65	2957.59	2661.68	2510.25	2855.17	2512.58	2750.72	2802.72	2983.4	3367.85	2587.23	2838.32	3070.32	3023.81	2450.7	2802.99	2753.4	2693.59	2264.27	2947.98	2640.68	2742.63	
1136.6	1495.52	1369.91	1469.36	1247.86	1332.12	1410.2	1310.53	1690.7	1516.89	1469.33	1481.11	1406.12	1563.59	1448.38	1609.06	1584.06	1395.25	1304.07	1572.93	1449.22	1738.34	1658.16	1502.27	1499.13	1659.85	1557.82	1415.46	1251.77	1513.65	
952.573	683.245	688.357	652.527	618.944	662.112	681.849	728.082	797.805	769.846	660.512	755.907	678.418	755.811	660.279	635.248	761.247	703.112	654.791	805.075	628.348	716.239	769.337	752.964	683.841	762.888	639.31	711.12	665.721	725.529	
566.739	347.434	339.336	342.161	340.747	345.018	342.419	344.476	349.261	355.998	357.841	350.838	335.393	349.249	343.188	341.3	350.56	351.979	338.76	353.192	347.645	352.782	345.143	346.068	340.012	350.144	346.584	337.94	346.575	347.885	
401.877	300.328	300.286	300.238	300.325	300.389	300.34	300.362	300.477	300.495	300.424	300.374	300.397	300.418	300.325	300.306	300.456	300.435	300.295	300.473	300.361	300.349	300.407	300.364	300.314	300.35	300.322	300.314	300.38	300.327	
400	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	
400	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	
400	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	
400	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	
400	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	
1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	
