1527.02	1573.37	1633.27	1032.71	1477.38	1453.3	791.139	1191.55	1500.4	1293.07	1165.74	1096.93	1442.8	1544.74	1769.51	1434.63	1674.22	1324.53	1727.08	1490.28	1179.94	1116.08	1412.18	1461.18	1616.29	1423.74	1554.74	1284.96	1704.73	1993.51	
1098.11	1064.42	1633.27	1032.71	1477.38	1453.3	791.139	1191.55	1500.4	1293.07	1165.74	1096.93	1102.49	1447.68	1604.15	1434.63	1674.22	1324.53	1727.08	1490.28	1179.94	1116.08	1254.98	1461.18	1616.29	1076.44	1554.74	1284.96	1011.95	1453.06	
1098.11	1064.42	1209.74	1032.71	1100.11	1445.94	791.139	1191.55	1301.26	1282.69	803.888	1096.93	1102.49	1060.72	1354.52	1192.79	1328.07	1324.53	1630.34	1490.28	1179.94	1116.08	1082.29	819.603	1616.29	1076.44	1269.48	966.509	755.62	1392.74	
1098.11	1064.42	1209.74	1032.71	1100.11	1351.7	791.139	1191.55	1210.1	1282.69	803.888	1096.93	1102.49	801.184	1329.68	1030.32	1297.5	1236.54	928.143	1421.57	1179.94	1116.08	1082.29	819.603	1526.66	1076.44	1269.48	966.509	755.62	1392.74	
1009.08	1064.42	1072.13	1032.71	1100.11	1351.7	791.139	1191.55	946.405	1041.32	803.888	1074.74	979.589	801.184	1247.68	1030.32	1297.5	989.563	928.143	1029.56	1009.91	1116.08	1065.01	819.603	1300.07	901.014	1269.48	911.137	755.62	1170.62	
823.846	863.112	902.615	974.503	793.611	889.268	791.139	794.331	694.842	998.13	803.888	1005.97	843.101	775.35	844.967	982.784	903.99	989.563	753.695	899.256	823.333	977.162	943.904	733.217	972.682	801.539	1092.51	911.137	755.62	762.612	
586.574	655.569	674.618	716.627	689.027	713.282	688.649	711.191	649.46	695.601	727.825	730.446	666.362	733.325	614.707	702.272	529.754	622.29	713.72	681.375	630.705	673.064	682.426	617.87	871.949	690.719	728.794	679.679	690.548	697.564	
469.059	443.562	451.76	462.198	443.356	515.145	464.381	444.623	465.294	504.009	476.296	478.982	484.037	513.586	486.739	482.946	471.829	484.285	446.829	452.544	461.515	461.268	452.709	491.084	486.836	450.647	479.363	477.418	454.811	491.911	
318.943	336.912	339.335	321.603	346.595	341.347	352.563	344.934	327.738	345.277	359.339	329.356	333.477	379.193	343.569	341.348	351.348	347.849	338.187	331.006	337.474	334.413	354.277	331.076	358.593	322.154	320.466	354.125	329.611	330.806	
288.373	283.12	285.423	284.736	274.882	271.787	279.179	286.033	272.812	282.971	278.552	292.647	285.829	293.283	279.602	292.002	274.973	295.149	279.975	278.413	279.647	280.016	284.684	282.994	291.685	282.377	292.181	284.666	292.019	288.039	
254.929	250.059	246.896	244.9	240.344	242.42	252.778	257.535	252.169	255.756	249.391	266.55	257.644	252.567	242.328	255.749	254.793	252.284	253.929	256.123	260.959	257.322	256.393	251.025	270.861	256.23	257	256.333	260.206	251.037	
237.617	240.247	238.325	230.282	232.745	239.237	244.55	241.378	233.432	241.767	242.023	254.954	242.973	236.841	235.38	234.69	243.586	238.458	236.857	240.513	245.979	240.727	243.099	234.895	252.772	240.103	237.6	243.482	244.811	242.025	
237.617	240.243	238.316	230.281	232.744	239.237	244.548	241.368	232.847	241.693	241.947	233.364	241.467	236.841	235.379	234.356	243.526	238.458	236.815	239.403	245.937	239.828	243.095	234.885	248.275	240.081	237.543	243.351	238.739	241.78	
237.617	240.243	238.316	230.281	232.744	239.237	244.548	241.368	232.847	241.693	241.947	233.334	241.467	236.841	235.379	234.356	243.526	238.458	236.815	239.403	245.937	239.828	243.095	234.885	248.275	240.081	237.543	243.351	238.739	241.78	
237.617	240.243	238.316	230.281	232.744	239.237	244.548	241.368	232.847	241.693	241.947	233.334	241.467	236.841	235.379	234.356	243.526	238.458	236.815	239.403	245.937	239.828	243.095	234.885	248.275	240.081	237.543	243.351	238.739	241.78	
237.617	240.243	238.316	230.281	232.744	239.237	244.548	241.368	232.847	241.693	241.947	233.334	241.467	236.841	235.379	234.356	243.526	238.458	236.815	239.403	245.937	239.828	243.095	234.885	248.275	240.081	237.543	243.351	238.739	241.78	
1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	1e+006	
