113.999	115.384	101.974	94.04	98.2763	102.289	88.9992	109.473	125.64	122.847	114.585	125.471	106.708	101.969	121.659	125.379	102.823	113.657	123.559	107.895	102.23	81.8179	103.596	98.7672	98.6329	110.834	105.205	98.7779	81.5272	92.8081	
97.1945	100.112	82.2098	94.04	98.2763	68.6564	88.9992	90.7509	85.0255	114.749	71.4821	94.2864	83.5077	101.969	94.8452	125.379	87.8963	100.62	94.6019	84.7902	102.23	81.8179	103.596	98.7672	98.6329	110.434	78.5695	98.7779	81.5272	92.6172	
64.9385	72.5089	82.2098	85.4108	80.2962	65.3481	72.4616	75.7323	76.6274	90.295	71.4821	72.4013	83.5077	74.2948	94.8452	70.0182	87.8963	89.4566	69.2033	71.4117	71.1737	79.6604	85.1633	84.4878	88.0198	73.1644	78.5695	83.2355	81.5272	92.6172	
64.9385	64.0044	67.3194	51.3258	80.2962	65.3481	72.4616	71.554	76.6274	50.4819	71.4821	72.4013	72.8281	74.2948	63.8893	70.0182	87.8963	84.7455	69.2033	66.2838	71.1737	74.6487	66.8463	84.4878	84.4586	73.1644	63.3494	73.2105	58.6159	74.355	
64.9385	64.0044	67.3194	51.3258	37.4518	54.869	63.8394	71.554	63.4367	50.4819	70.6865	69.9071	72.8281	68.4276	63.8893	70.0182	66.0894	74.607	60.8229	62.3395	69.2373	74.6487	65.592	69.7543	63.751	70.3557	53.6043	66.7131	58.6159	58.5845	
63.5136	56.1491	53.9894	51.3258	37.4518	44.0922	63.8394	54.5118	63.4367	50.4819	42.0057	60.1771	67.4555	57.5616	63.516	67.8423	49.7227	50.6641	54.8537	56.092	56.4445	51.068	49.0609	46.7102	59.556	49.9394	53.6043	66.7131	58.6159	48.1382	
45.4719	56.1491	26.7313	51.3258	37.4518	44.0922	50.2259	45.2816	37.1806	41.585	42.0057	54.0668	45.4487	40.7708	56.8846	55.2761	49.7227	50.6641	54.8537	54.2871	56.4445	51.068	41.7694	46.7102	32.6143	45.0342	52.9361	51.5718	50.3032	48.1382	
37.572	38.0798	26.7313	47.5746	33.4407	43.5115	49.5431	45.2816	37.1806	36.8833	34.5602	45.035	45.4487	33.5997	40.668	44.3779	48.6769	38.51	39.2129	43.7203	38.142	50.7981	41.7694	36.8281	32.6143	37.4161	40.7077	44.896	33.5159	46.0849	
37.572	37.2995	26.7313	42.5763	31.4166	42.1475	44.8009	35.5405	37.1806	36.8833	31.0088	44.6843	45.4487	33.5997	40.3717	32.1555	48.6769	38.51	33.9097	37.505	31.8488	47.31	30.9473	32.5091	29.805	37.4161	32.3929	36.6745	33.5159	30.2195	
35.382	36.8848	23.6297	35.1091	31.4166	37.5088	33.466	32.5985	33.5442	36.8833	18.3887	34.2272	32.066	28.825	29.1619	30.1353	35.4353	32.8618	24.2887	31.7504	26.8924	39.0981	27.5587	32.5091	29.805	29.2031	20.4079	35.3262	33.2538	30.2195	
24.7198	26.6951	12.842	27.893	29.8664	26.8919	32.8911	30.8984	33.5442	33.7435	18.3887	33.9895	29.6965	28.825	29.1619	16.1378	35.4353	30.1818	24.2887	22.2111	26.8924	26.2396	27.5587	28.8192	29.805	28.063	20.2699	34.8725	31.0412	23.918	
24.7198	26.2266	12.842	20.8781	23.1279	20.9155	29.8945	25.5657	28.6322	30.8418	12.459	30.8049	25.7579	20.7271	18.4785	16.1378	30.3111	25.6201	13.0353	19.1532	26.8924	26.2396	15.5886	27.4693	20.7015	28.063	15.4356	27.8189	22.5933	23.5443	
17.0414	8.59874	8.88553	19.3305	18.9968	18.2	26.5616	16.3884	18.0443	11.4042	12.459	16.3875	17.1138	16.6681	18.4785	16.1378	18.4716	18.4128	8.67792	15.7483	18.4206	20.7717	10.2201	19.8203	20.7015	12.1307	15.4356	21.5952	17.5112	14.3482	
8.76787	6.48168	8.30453	5.58417	9.43178	6.66664	12.2333	4.167	7.31342	9.76302	5.26075	7.75497	6.25569	3.80522	9.36567	11.2511	8.1856	7.67454	8.67792	10.4302	6.98738	12.4812	8.50299	8.80994	12.4511	8.68463	5.61143	7.04387	10.8482	6.20919	
3.3474	1.0401	0.549819	1.25901	2.42109	1.31533	1.29863	1.24571	2.9876	3.20667	1.0765	1.52274	1.88154	1.03546	2.75583	1.81579	2.76459	2.65088	1.49462	3.59068	1.2464	2.44122	2.74087	2.13317	2.21086	1.34451	0.313994	2.1016	1.99414	2.32056	
2.98489	0.994959	6.28437e-005	0.995009	1.98992	0.99496	0.994962	0.994974	2.00038	2.98579	0.994959	0.994959	2.16191e-005	0.994959	1.06757	0.995162	1.99013	1.99948	0.995201	1.99366	0.994963	2.01684	1.99079	1.98992	1.99197	0.995099	0.00311438	5.24348e-005	0.995225	0.995039	
200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	
