9.25956e+009	3.61205e+009	8.32001e+009	3.95855e+009	8.3873e+009	6.09599e+009	5.77449e+009	9.67813e+009	1.21273e+009	5.8967e+009	5.6924e+009	3.9317e+009	8.26932e+009	5.7105e+009	3.89821e+009	8.20319e+009	6.22193e+009	8.49815e+009	3.32014e+009	3.99089e+009	3.28361e+009	4.66186e+009	3.1338e+009	3.76479e+009	6.90668e+009	6.82028e+009	3.29137e+009	4.02122e+009	6.75906e+009	3.181e+009	
6.25789e+009	2.86257e+009	6.94366e+009	3.95855e+009	6.47212e+009	6.09599e+009	5.77449e+009	5.6016e+009	1.21273e+009	5.8967e+009	3.50315e+009	3.9317e+009	3.69367e+009	5.7105e+009	3.89821e+009	1.85867e+009	4.68656e+009	3.4596e+009	3.32014e+009	3.99089e+009	3.28361e+009	4.3389e+009	3.1338e+009	3.76479e+009	6.90668e+009	3.5506e+009	3.29137e+009	4.02122e+009	6.75906e+009	3.181e+009	
4.03514e+009	2.86257e+009	5.56283e+009	3.95855e+009	3.74945e+009	2.23237e+009	5.77449e+009	5.07554e+009	1.21273e+009	5.67941e+009	3.50315e+009	3.9317e+009	3.69367e+009	5.7105e+009	3.89821e+009	1.85867e+009	2.43038e+009	3.4596e+009	3.32014e+009	3.99089e+009	3.28361e+009	4.3389e+009	3.1338e+009	3.76479e+009	4.19119e+009	3.5506e+009	3.29137e+009	4.02122e+009	1.91898e+009	3.181e+009	
4.03514e+009	1.26126e+009	2.73246e+009	3.50615e+009	1.71568e+009	2.23237e+009	4.32823e+009	2.25245e+009	1.21273e+009	3.53699e+009	3.50315e+009	1.2177e+009	3.15004e+009	4.47208e+009	3.21326e+009	1.85867e+009	1.5175e+009	3.4596e+009	2.96547e+009	1.59317e+009	2.59718e+009	4.3389e+009	3.1338e+009	2.93693e+009	2.95539e+009	1.20754e+009	2.06899e+009	3.73756e+009	1.91898e+009	3.181e+009	
1.07958e+009	1.21157e+009	2.55353e+009	1.16523e+009	1.71568e+009	8.50739e+008	1.49541e+009	2.25245e+009	1.21273e+009	2.2683e+009	1.55076e+009	1.1591e+009	1.16372e+009	2.65523e+009	2.53016e+009	1.78413e+009	1.12898e+009	9.77644e+008	1.83605e+009	1.59317e+009	1.35162e+009	1.55775e+009	1.86895e+009	2.11383e+009	1.98511e+009	1.20754e+009	1.68262e+009	2.44087e+009	1.78163e+009	1.04425e+009	
4.9455e+008	7.43723e+008	5.71131e+008	5.78824e+008	7.02452e+008	8.50739e+008	8.91971e+008	1.14544e+009	6.05971e+008	5.39042e+008	7.81938e+008	9.10908e+008	1.15524e+009	2.30689e+008	5.9563e+008	5.42691e+008	6.20599e+008	3.52554e+008	7.47578e+008	8.18178e+008	5.32876e+008	9.41857e+008	7.83173e+008	3.3477e+008	4.87184e+008	1.55611e+008	3.17595e+008	9.45817e+008	9.35528e+008	6.73443e+008	
1.47116e+008	2.14874e+008	1.52792e+008	1.15656e+008	1.81295e+008	1.11573e+008	2.11576e+008	2.00653e+008	2.38153e+008	3.89579e+007	2.36779e+008	2.28598e+008	2.2346e+008	6.11938e+007	2.60915e+008	2.52632e+008	2.54392e+008	2.14925e+008	1.20991e+008	1.65117e+008	1.6575e+008	6.33276e+007	2.03758e+008	1.62848e+008	2.59916e+008	9.98055e+007	1.62884e+008	2.67983e+008	1.53413e+008	1.69023e+008	
3.17646e+007	1.68055e+007	3.05648e+007	1.90599e+007	2.97668e+007	2.35622e+007	1.42753e+007	8.96192e+006	1.90461e+007	6.61458e+006	2.77491e+007	2.32106e+007	4.19876e+007	2.16121e+007	1.2527e+007	3.67663e+007	2.0314e+007	2.37908e+007	8.96762e+006	2.59309e+007	2.05008e+007	1.31708e+007	2.06298e+007	3.1255e+007	2.38623e+007	2.60188e+007	2.59425e+007	3.48027e+007	2.87354e+007	3.49825e+007	
1.39859e+006	854760	679667	1.29757e+006	1.15691e+006	1.16557e+006	1.61137e+006	1.07673e+006	640748	1.29617e+006	1.37007e+006	1.33538e+006	1.542e+006	868588	693441	1.29734e+006	767583	1.18946e+006	1.46885e+006	1.32278e+006	1.30337e+006	1.37229e+006	1.67926e+006	1.06252e+006	840976	993872	1.41608e+006	1.03837e+006	1.29933e+006	1.72408e+006	
21756.4	7614.18	15917.1	15518.1	19199.5	8915.04	15313	11692.3	15442.4	12808.3	14314.2	18546.4	24781.5	18729.3	6906.56	8702.32	11410.7	8927.33	14290	24249.9	18022.7	19148.2	5984.01	14417.2	12325.4	15914.1	12148.3	10667.6	17866.3	14493.6	
90.9088	62.8021	88.0675	92.3787	95.9422	105.363	114.19	98.5349	85.0861	88.5442	88.2082	115.064	99.0686	128.978	102.647	114.678	118.921	86.9543	103.572	98.2545	77.0088	98.9404	82.6396	95.9451	109.282	96.1325	83.662	89.0366	90.8234	97.5428	
11.6816	13.2369	12.4376	17.0522	10.903	9.46749	17.9774	17.6032	19.0512	12.6199	18.1299	9.61792	16.3652	13.4966	18.064	18.7764	31.6176	12.1569	18.4393	9.6914	11.6269	19.2895	17.9366	19.6979	13.5655	12.0623	15.4315	12.2762	24.8251	16.3189	
5.18379	5.03518	4.33323	6.31334	4.0443	5.8352	3.51082	3.91535	5.66507	5.52033	9.19436	3.49905	4.0017	5.19494	6.82975	3.41468	7.24484	4.4565	4.32829	1.85393	3.30163	6.42737	1.5671	4.48807	4.57143	3.08949	5.72297	4.25053	11.7014	3.38003	
0.378985	0.488644	0.493396	0.669614	0.509007	0.439944	2.17868	0.46775	0.46718	0.501095	0.664733	2.48431	0.496105	0.459274	0.506855	0.208136	0.292627	0.481826	0.495621	0.494667	0.480892	0.320084	1.32718	0.488154	1.1566	0.499787	1.49748	1.38881	0.3101	0.468743	
0.34865	0.318815	0.489028	0.639147	0.336811	0.292386	2.15522	0.45955	0.444796	0.499868	0.601135	2.48126	0.493753	0.416786	0.42368	0.130917	0.160321	0.47129	0.489196	0.488217	0.471026	0.26617	1.28461	0.470069	1.08349	0.499529	1.4949	1.34529	0.169819	0.455963	
0.332731	0.256689	0.485476	0.634247	0.301013	0.249108	2.13965	0.449587	0.431615	0.499684	0.597574	2.47814	0.492899	0.397037	0.376932	0.0717763	0.0957476	0.467735	0.486627	0.485302	0.457154	0.240647	1.25702	0.460457	1.04455	0.498925	1.49487	1.32371	0.124391	0.449467	
