422.5416148	220.5644571	367.8742502	331.319324	310.9324216	766.9756451	537.8314961	526.94534	470.7774499	519.9690542	495.1733527	491.4426435	274.186911	502.8748788	453.392538	437.5659113	557.8865235	319.5243381	280.4686616	552.3604501	292.0875395	466.1241779	761.1517179	117.1290974	405.3726279	135.7385829	627.4153956	123.4227071	529.7323619	361.8432973
422.5416148	220.5644571	367.8742502	331.319324	95.63058255	338.2747787	365.8020694	335.0972675	470.7774499	224.8915624	465.8434514	481.6456129	274.186911	360.4717671	453.392538	148.7044689	509.5301234	302.3072893	280.4686616	343.7543319	292.0875395	420.5028414	439.7827604	117.1290974	236.6986408	135.7385829	476.0054735	123.4227071	444.3081368	361.8432973
347.99796	220.5644571	367.8742502	248.3159099	95.63058255	317.1840306	289.8010204	189.0206699	305.7395326	224.8915624	143.2473782	279.730646	240.8959021	296.5321916	326.464315	148.7044689	322.1829746	264.1151985	208.9482076	343.7543319	197.8086262	261.4851762	439.7827604	117.1290974	236.6986408	135.7385829	233.5747057	123.4227071	110.1895939	321.2603702
347.99796	220.5644571	300.1736647	248.3159099	95.63058255	314.5980934	289.8010204	189.0206699	246.4816595	164.0185947	143.2473782	152.8203521	240.8959021	296.5321916	287.6251515	73.9031253	322.1829746	128.8071011	208.9482076	343.7543319	197.8086262	261.4851762	250.8349236	117.1290974	138.3344929	135.7385829	233.5747057	123.4227071	110.1895939	135.5039004
259.1281597	91.55028284	272.209679	248.3159099	95.63058255	244.9199827	149.645093	77.82574561	159.8796711	164.0185947	143.2473782	152.8203521	206.3494229	296.5321916	190.7104151	73.9031253	322.1829746	128.8071011	208.9482076	343.7543319	197.8086262	261.4851762	250.8349236	117.1290974	138.3344929	135.7385829	233.5747057	123.4227071	110.1895939	135.5039004
93.58451199	91.55028284	135.5633251	183.6187144	95.63058255	244.9199827	149.645093	77.82574561	159.8796711	164.0185947	143.2473782	152.8203521	206.3494229	141.240597	190.7104151	73.9031253	290.3579015	128.8071011	208.9482076	343.7543319	183.1265823	261.4851762	133.7905112	117.1290974	138.3344929	135.7385829	233.5747057	123.4227071	110.1895939	135.5039004
93.58451199	91.55028284	135.5633251	183.6187144	95.63058255	136.4717738	101.4049708	77.82574561	159.8796711	152.4189747	64.54090233	152.8203521	206.3494229	127.0890726	190.7104151	73.9031253	227.8642139	128.8071011	99.37781041	293.1541535	183.1265823	261.4851762	133.7905112	117.1290974	138.3344929	135.7385829	233.5747057	123.4227071	110.1895939	135.5039004
93.58451199	91.55028284	116.7119548	183.6187144	95.63058255	130.9432908	101.4049708	77.82574561	66.27380863	123.9800187	64.54090233	152.8203521	206.3494229	127.0890726	190.4326384	73.9031253	70.91488794	128.8071011	99.37781041	244.0053366	183.1265823	174.3510818	133.7905112	109.0836381	138.3344929	111.6141393	138.5062074	123.4227071	110.1895939	135.5039004
93.58451199	91.55028284	67.72500399	183.6187144	79.86513821	95.85440277	99.87646338	66.38280867	65.52101605	123.9800187	64.54090233	83.1404911	89.9591177	103.4793072	190.4326384	73.9031253	43.05635138	58.79834271	99.37781041	168.5948155	98.93254215	106.1261919	133.7905112	109.0836381	54.15540808	100.7613296	91.85698081	123.4227071	99.57745348	135.5039004
82.41521403	65.68784761	56.6089079	74.24629857	52.79440404	46.74187849	70.37065681	66.38280867	65.52101605	60.41737414	46.61572299	48.83824253	70.6072087	48.26061119	69.4050385	73.9031253	43.05635138	58.79834271	59.17500313	52.89141959	52.17301601	83.00879125	62.83637678	80.08092386	54.15540808	51.52208795	76.23824686	67.77828898	67.99884912	58.00197374
